CUSTOMER_ID,FIRST_NAME,LAST_NAME,CITY,STATE,ZIP
C001903,Ananya,Gupta,Ahmedabad,Gujarat,344386
C001904,Ananya,Patel,Mumbai,Maharashtra,453715
C001905,Priya,Chowdhury,Bengaluru,Karnataka,306553
C001906,Reyansh,Sharma,Bengaluru,Karnataka,571792
C001907,Diya,Gupta,Mumbai,Maharashtra,611174
C001908,Rahul,Gupta,Chennai,Tamil Nadu,761844
C001909,Kiran,Chowdhury,Pune,Maharashtra,305246
C001910,Vivaan,Sharma,Mumbai,Maharashtra,660448
C001911,Reyansh,Sharma,Bengaluru,Karnataka,356242
C001912,Asha,Patel,Ahmedabad,Gujarat,621083
C001913,Ananya,Chowdhury,Delhi,Delhi,127633
C001914,Rahul,Kumar,Pune,Maharashtra,159104
C001915,Ananya,Patel,Pune,Maharashtra,178388
C001916,Ananya,Patel,Pune,Maharashtra,650302
C001917,Rahul,Kumar,Chennai,Tamil Nadu,202578
C001918,Ananya,Patel,Kolkata,West Bengal,799115
C001919,Kiran,Chowdhury,Ahmedabad,Gujarat,674678
C001920,Rahul,Singh,Mumbai,Maharashtra,395855
C001921,Kiran,Chowdhury,Chennai,Tamil Nadu,201658
C001922,Rahul,Mehta,Bengaluru,Karnataka,167993
C001923,Priya,Kumar,Bengaluru,Karnataka,315768
C001924,Saanvi,Kumar,Pune,Maharashtra,268285
C001925,Reyansh,Sharma,Pune,Maharashtra,561000
C001926,Saanvi,Singh,Mumbai,Maharashtra,652015
C001927,Priya,Chowdhury,Delhi,Delhi,638646
C001928,Reyansh,Mehta,Kolkata,West Bengal,437252
C001929,Saanvi,Singh,Chennai,Tamil Nadu,367681
C001930,Kiran,Kumar,Bengaluru,Karnataka,204018
C001931,Rahul,Chowdhury,Delhi,Delhi,496601
C001932,Kiran,Chowdhury,Chennai,Tamil Nadu,404054
C001933,Saanvi,Sharma,Ahmedabad,Gujarat,761176
C001934,Ananya,Kumar,Kolkata,West Bengal,339104
C001935,Rahul,Kumar,Pune,Maharashtra,303510
C001936,Kiran,Sharma,Bengaluru,Karnataka,219847
C001937,Aarav,Sharma,Kolkata,West Bengal,554717
C001938,Asha,Sharma,Ahmedabad,Gujarat,564162
C001939,Asha,Reddy,Kolkata,West Bengal,406037
C001940,Vivaan,Chowdhury,Ahmedabad,Gujarat,186329
C001941,Ananya,Patel,Ahmedabad,Gujarat,141007
C001942,Rahul,Kumar,Mumbai,Maharashtra,426397
C001943,Diya,Gupta,Bengaluru,Karnataka,122323
C001944,Vivaan,Sharma,Chennai,Tamil Nadu,222356
C001945,Saanvi,Singh,Ahmedabad,Gujarat,745232
C001946,Kiran,Sharma,Ahmedabad,Gujarat,314451
C001947,Priya,Singh,Ahmedabad,Gujarat,388600
C001948,Reyansh,Mehta,Kolkata,West Bengal,665655
C001949,Aarav,Patel,Ahmedabad,Gujarat,164624
C001950,Diya,Sharma,Kolkata,West Bengal,513322
C001951,Rahul,Gupta,Hyderabad,Telangana,344565
C001952,Vivaan,Mehta,Chennai,Tamil Nadu,178008
C001953,Asha,Mehta,Mumbai,Maharashtra,487539
C001954,Vivaan,Reddy,Mumbai,Maharashtra,226492
C001955,Priya,Sharma,Pune,Maharashtra,182240
C001956,Diya,Singh,Pune,Maharashtra,436459
C001957,Asha,Kumar,Delhi,Delhi,382900
C001958,Diya,Kumar,Bengaluru,Karnataka,571227
C001959,Priya,Kumar,Delhi,Delhi,408522
C001960,Diya,Mehta,Chennai,Tamil Nadu,245327
C001961,Asha,Reddy,Hyderabad,Telangana,759991
C001962,Aarav,Patel,Hyderabad,Telangana,275575
C001963,Diya,Chowdhury,Pune,Maharashtra,609499
C001964,Asha,Patel,Ahmedabad,Gujarat,603948
C001965,Asha,Gupta,Ahmedabad,Gujarat,417257
C001966,Kiran,Mehta,Ahmedabad,Gujarat,708357
C001967,Ananya,Chowdhury,Delhi,Delhi,339189
C001968,Vivaan,Reddy,Delhi,Delhi,508465
C001969,Saanvi,Patel,Bengaluru,Karnataka,361051
C001970,Reyansh,Gupta,Delhi,Delhi,759829
C001971,Reyansh,Chowdhury,Delhi,Delhi,621778
C001972,Ananya,Sharma,Bengaluru,Karnataka,381830
C001973,Rahul,Singh,Hyderabad,Telangana,615629
C001974,Diya,Reddy,Ahmedabad,Gujarat,425507
C001975,Aarav,Gupta,Ahmedabad,Gujarat,469687
C001976,Vivaan,Sharma,Chennai,Tamil Nadu,766021
C001977,Asha,Mehta,Chennai,Tamil Nadu,285915
C001978,Kiran,Mehta,Kolkata,West Bengal,729961
C001979,Priya,Chowdhury,Pune,Maharashtra,564179
C001980,Saanvi,Singh,Ahmedabad,Gujarat,152828
C001981,Reyansh,Gupta,Hyderabad,Telangana,382670
C001982,Priya,Mehta,Chennai,Tamil Nadu,135592
C001983,Aarav,Singh,Hyderabad,Telangana,401126
C001984,Saanvi,Chowdhury,Pune,Maharashtra,342041
C001985,Kiran,Singh,Bengaluru,Karnataka,460877
C001986,Reyansh,Singh,Hyderabad,Telangana,234982
C001987,Reyansh,Kumar,Bengaluru,Karnataka,366911
C001988,Aarav,Mehta,Delhi,Delhi,178619
C001989,Priya,Gupta,Bengaluru,Karnataka,794688
C001990,Reyansh,Kumar,Pune,Maharashtra,418623
C001991,Diya,Mehta,Mumbai,Maharashtra,611643
C001992,Diya,Chowdhury,Bengaluru,Karnataka,261175
C001993,Asha,Gupta,Bengaluru,Karnataka,280963
C001994,Aarav,Reddy,Delhi,Delhi,251826
C001995,Reyansh,Chowdhury,Ahmedabad,Gujarat,208540
C001996,Reyansh,Sharma,Pune,Maharashtra,737035
C001997,Saanvi,Chowdhury,Pune,Maharashtra,296994
C001998,Kiran,Singh,Hyderabad,Telangana,420375
C001999,Diya,Patel,Ahmedabad,Gujarat,139301
C002000,Aarav,Singh,Ahmedabad,Gujarat,332724
