order_id,account_id,Bank_to,account_to,amount
30173,510,Air Bank,34629786,2442
30174,510,Max bank,64973693,1319
30175,510,Moneta Money Bank,56986600,1043
30176,511,UniCredit Bank,4644132,2629.6
30177,512,Moneta Money Bank,88834064,9449
30178,513,Trinity Bank,99257760,7908
30179,514,Raiffeisen bank,49346691,5760
30180,515,J&T Bank ,6447190,2750
30181,516,J&T Bank ,22182691,3736
30182,517,Max bank,82919829,9255
30183,518,Moneta Money Bank,39075994,1338
30184,518,UniCredit Bank,13886338,2015
30185,519,Kameron bank,65870404,3245
30186,520,UniCredit Bank,67366206,2332
30187,521,PPF Bank,98804980,4234
30188,522,Hypotecni bank,31764650,77
30189,522,Moneta Money Bank,18812161,4930
30190,524,Kameron bank,71994364,5768
30191,525,UniCredit Bank,88872944,4382.7
30192,525,Bank Creditas,67853247,6454
30193,526,UniCredit Bank,22128474,5074
30195,528,PPF Bank,11964172,2916
30196,529,UniCredit Bank,85919022,3344
30197,531,Czech export bank,48101,2144
30198,533,Trinity Bank,5924845,1319
30199,533,PPF Bank,31916600,3427
30200,534,Raiffeisen bank,26713061,1747
30201,534,Raiffeisen bank,88319682,713
30202,534,Czech export bank,71464949,1341
30203,535,Czech export bank,26501775,7021
30204,535,Max bank,15932035,62
30205,535,UniCredit Bank,70218544,765
30206,536,Kameron bank,84382724,1742
30207,536,Kameron bank,56864386,827
30208,537,Bank Creditas,79339456,1848
30209,538,Czech export bank,5225766,2692
30210,541,PPF Bank,97866481,3030
30211,541,Hypotecni bank,97620743,72
30212,541,Kameron bank,50762343,5626
30213,542,Hypotecni bank,82309841,2750
30214,543,Trinity Bank,10095620,647
30215,543,Fio bank ,32736635,1086
30216,543,J&T Bank ,41006070,655
30217,544,Trinity Bank,24082440,3798.2
30218,545,Air Bank,87724715,3306
30219,546,Air Bank,87099098,2940
30220,547,Trinity Bank,48055100,2273
30221,548,Trinity Bank,87448715,1285
30222,548,Kameron bank,56284767,528
30223,549,Czech export bank,83005940,1067
30224,549,J&T Bank ,87506788,3024
30225,550,Moneta Money Bank,71731483,1247
30226,550,Hypotecni bank,49558728,349
30227,552,Kameron bank,68878775,2097
30228,555,Bank Creditas,6209928,7218
30229,555,Air Bank,19875437,479
30230,555,Hypotecni bank,3315794,71
30231,557,UniCredit Bank,88362860,2050
30232,558,J&T Bank ,60158938,4081
30233,558,Hypotecni bank,11205697,1476
30234,559,J&T Bank ,77164244,2175
30235,560,Fio bank ,17489135,5683
30236,561,Fio bank ,37346130,343
30237,561,Hypotecni bank,77749645,1308
30238,563,Fio bank ,96173613,6245
30239,564,Air Bank,8056086,295
30240,564,PPF Bank,56459259,8713
30241,565,Raiffeisen bank,67758250,3509
30242,568,J&T Bank ,60686451,1408
30243,569,Air Bank,87054288,2074
30244,570,Air Bank,48868894,6273
30245,571,Trinity Bank,93711280,3255
30246,572,Hypotecni bank,64459979,5372
30247,572,Trinity Bank,76923572,960
30248,572,Fio bank ,5563730,349
30249,572,Hypotecni bank,71732580,1413
30250,573,J&T Bank ,80680703,2249
30251,575,Raiffeisen bank,32180041,756
30252,575,Moneta Money Bank,62339043,5329
30253,576,Czech export bank,71033382,3662
30254,577,Fio bank ,92529356,5120
30255,578,Bank Creditas,9104431,5484
30256,578,Raiffeisen bank,6721955,601
30257,578,Raiffeisen bank,88757896,17
30258,578,J&T Bank ,84361481,57
30259,579,Czech export bank,19994384,2771
30260,579,J&T Bank ,61798560,1065
30261,580,Raiffeisen bank,18037027,3571
30262,580,Kameron bank,27916240,1715
30263,581,Raiffeisen bank,62047934,1502
30264,582,Raiffeisen bank,94775294,2812
30266,584,UniCredit Bank,76447403,2302
30267,588,Kameron bank,29001635,3141
30268,588,UniCredit Bank,81579917,1437
30269,588,Raiffeisen bank,40627336,511
30270,589,Moneta Money Bank,69257765,5746
30271,591,Hypotecni bank,33145171,2788
30272,592,Hypotecni bank,11703169,1148
30273,592,UniCredit Bank,17637676,460
30274,594,J&T Bank ,76892024,2054
30275,595,Hypotecni bank,22432470,4702
30276,597,Trinity Bank,43030637,6135
30277,598,PPF Bank,36825537,7781
30278,599,Czech export bank,94891345,3118
30279,599,UniCredit Bank,75048130,967
30280,600,Max bank,6513369,5952
30281,601,Bank Creditas,62110066,2230
30282,602,Trinity Bank,11328745,3191
30283,603,Raiffeisen bank,46360403,4361
30284,605,J&T Bank ,93390070,6876
30285,606,Trinity Bank,87049013,7140
30286,606,Moneta Money Bank,57793295,1071
30287,607,Raiffeisen bank,5990779,2082
30288,608,Kameron bank,57903474,2895
30289,609,PPF Bank,28244787,1171
30290,609,J&T Bank ,14562350,732
30291,609,PPF Bank,59537684,67
30292,611,Kameron bank,98749815,2284
30293,612,Air Bank,28562253,1936
30294,614,Air Bank,9777558,1664
30295,615,Max bank,30659657,309
30296,615,Czech export bank,63728749,1787
30297,616,Czech export bank,38012558,1869
30298,617,Hypotecni bank,41264140,2607.2
30299,617,UniCredit Bank,8556467,13080
30300,618,Bank Creditas,52253526,747
30301,618,Hypotecni bank,93719195,3035
30302,619,Air Bank,51829963,1729
30303,619,Kameron bank,96250706,6538
30304,621,Moneta Money Bank,21300334,366
30305,621,Fio bank ,32067704,3043
30306,622,UniCredit Bank,57849115,6255
30307,622,UniCredit Bank,53675001,594
30308,622,Fio bank ,46919482,2568
30309,622,Moneta Money Bank,23822355,11
30310,623,Bank Creditas,73409360,419
30311,623,PPF Bank,34328079,1653
30312,625,J&T Bank ,76538800,2607.2
30313,625,Fio bank ,50207537,11457
30314,626,Hypotecni bank,22472965,3639
30315,627,Raiffeisen bank,23483765,8228
30316,627,Raiffeisen bank,85517316,554
30317,628,Air Bank,24106633,3028
30318,629,Fio bank ,91464036,1207
30319,629,Hypotecni bank,2222919,1500
30320,630,PPF Bank,662714,2361
30321,631,Moneta Money Bank,89184629,2394
30322,632,Czech export bank,31188458,842
30323,632,J&T Bank ,54220384,199
30324,632,Bank Creditas,95301532,1092
30325,633,Raiffeisen bank,56019914,3177
30327,635,Czech export bank,12794989,1683
30328,635,Moneta Money Bank,86240660,2707
30329,635,Raiffeisen bank,117952,2160
30330,635,Max bank,56503492,1547
30331,636,Air Bank,33446622,3056
30332,637,Kameron bank,34624809,1934
30333,638,Fio bank ,41244357,2487
30334,638,Kameron bank,77634972,4668
30335,638,Moneta Money Bank,45651602,873
30336,639,Bank Creditas,77312248,2046
30337,640,UniCredit Bank,49130755,2891
30338,641,Hypotecni bank,41606414,3330
30340,644,Air Bank,15593272,946
30341,644,Air Bank,19007480,1026
30342,645,Moneta Money Bank,25328028,13466
30343,646,Kameron bank,34125185,4876
30344,647,Max bank,41266620,6465
30345,648,Czech export bank,81294440,9240
30346,649,Kameron bank,90564441,3430.1
30347,650,Air Bank,70699482,1697
30348,651,Fio bank ,14427155,2652
30349,651,J&T Bank ,54411101,4062
30350,652,Air Bank,56959491,7591
30351,653,PPF Bank,52822631,5397
30352,654,Kameron bank,49887746,2885
30353,655,J&T Bank ,91412663,1899
30354,655,Hypotecni bank,48714017,2036
30355,655,Raiffeisen bank,32799506,193
30356,655,PPF Bank,19362265,341
30357,656,Raiffeisen bank,74315947,5477
30358,657,Kameron bank,72237545,1066
30359,657,UniCredit Bank,15075981,1862
30360,658,Bank Creditas,92509448,2703
30361,659,Trinity Bank,43700408,1833
30362,659,J&T Bank ,72181445,107
30363,660,Trinity Bank,56245785,1234
30364,660,Hypotecni bank,50051724,5338
30367,662,Max bank,32952279,3330
30370,664,Czech export bank,7335311,2997
30371,665,Bank Creditas,69178992,4149
30372,666,Kameron bank,85506128,3936
30373,666,Bank Creditas,70089435,2282
30374,666,Moneta Money Bank,93173819,955
30375,666,Max bank,65873688,1045
30386,669,Hypotecni bank,12925506,1947
30390,673,Raiffeisen bank,71669763,4586
30391,674,Trinity Bank,63081496,2058
30392,675,UniCredit Bank,74623369,6358
30393,675,UniCredit Bank,56463271,1704
30394,676,Moneta Money Bank,72221982,3017
30395,678,Air Bank,20567107,1192
30396,678,Hypotecni bank,52606773,1929
30397,678,J&T Bank ,77998667,1967
30398,679,Czech export bank,91457056,4049
30399,679,Raiffeisen bank,27114582,450
30400,679,Max bank,84744864,281
30401,680,Max bank,98674255,4853
30404,682,Fio bank ,39035719,1477
30405,682,J&T Bank ,62099003,537
30406,683,Fio bank ,19231844,8578
30407,684,Fio bank ,66230869,1936
30408,685,Kameron bank,46590065,3847.2
30409,686,Bank Creditas,30570674,2212
30410,686,Czech export bank,92192554,2875
30411,686,Kameron bank,65920859,983
30412,687,Max bank,3712326,1444
30413,687,Trinity Bank,84690487,3998
30414,688,Moneta Money Bank,38275259,2509
30415,689,PPF Bank,27240383,3847.2
30416,689,UniCredit Bank,58262753,4989
30417,689,Fio bank ,99909179,1388
30418,689,Hypotecni bank,87462937,17
30419,689,PPF Bank,93874132,16
30420,690,Bank Creditas,19503748,7152
30421,690,Bank Creditas,45288330,1749
30422,691,Air Bank,42897981,3342
30423,692,Fio bank ,82628667,4366
30424,692,Czech export bank,98083799,137
30425,693,PPF Bank,37686020,6329
30426,694,Fio bank ,91037123,3096
30427,695,J&T Bank ,38325697,9516
30428,696,PPF Bank,2534234,1299
30429,696,Kameron bank,64442080,280
30430,697,Bank Creditas,77658992,6372
30431,698,Trinity Bank,98754322,6177
30432,700,Hypotecni bank,21956253,1116
30433,700,Air Bank,83101778,1646
30434,702,Trinity Bank,53787499,2813
30435,703,Fio bank ,41043675,2306
30436,704,PPF Bank,15132719,2141
30437,704,Max bank,96896516,1197
30438,705,Raiffeisen bank,67101108,4161
30441,710,Raiffeisen bank,95556771,3200
30442,711,Kameron bank,97111349,3243
30443,712,Max bank,19930512,3847.2
30444,713,Fio bank ,13186729,3581
30445,714,Max bank,88810574,3782
30446,715,J&T Bank ,61029869,2877
30447,715,PPF Bank,30505544,1808
30448,715,UniCredit Bank,31952321,1378
30449,717,Raiffeisen bank,48199552,6561
30450,718,Raiffeisen bank,3925556,6412
30451,718,Raiffeisen bank,22049463,726
30452,718,Fio bank ,9956103,7122
30453,718,UniCredit Bank,10620361,6041
30454,719,Max bank,95629697,1991
30455,720,Moneta Money Bank,57822185,3916
30456,721,Max bank,92811554,2194
30466,725,Czech export bank,86504637,2612
30467,726,Air Bank,22188473,3198
30468,728,Air Bank,24685102,1143
30469,728,Hypotecni bank,87029039,4119
30470,728,Trinity Bank,84884696,1863
30471,729,Kameron bank,49945181,1872
30472,729,Moneta Money Bank,95585292,114
30473,729,UniCredit Bank,56525182,67
30474,731,Max bank,24144953,2706
30475,732,Moneta Money Bank,38898217,5129
30476,734,Air Bank,88755988,2228
30477,735,Trinity Bank,74098461,1389
30478,735,PPF Bank,93383478,2187
30479,736,Moneta Money Bank,78246849,2119
30480,737,Hypotecni bank,70212787,2817
30481,738,Trinity Bank,52158653,970
30482,738,Czech export bank,91551339,82
30483,738,Air Bank,99652116,3671
30484,739,J&T Bank ,15982044,5504
30485,742,J&T Bank ,99545573,2048
30486,743,Trinity Bank,82371133,2691
30487,744,J&T Bank ,51830822,2165
30488,745,PPF Bank,29839259,1965
30489,746,Air Bank,78167122,3452
30490,747,Air Bank,4759234,2672
30491,748,Czech export bank,75135111,6492
30492,749,Hypotecni bank,49041187,4965
30493,749,Hypotecni bank,49583470,226
30494,749,Fio bank ,72902929,51
30495,749,Max bank,44345706,26
30496,750,Air Bank,4588097,6615
30497,751,Moneta Money Bank,74106764,2363
30498,752,Bank Creditas,12794679,139
30499,752,Max bank,44654941,5568
30500,753,Kameron bank,81654536,1602
30501,754,Moneta Money Bank,22047943,1454
30502,754,Moneta Money Bank,54826593,1629
30503,755,J&T Bank ,65842372,3889
30504,755,Max bank,18141162,1443
30505,757,J&T Bank ,82420587,810
30506,757,Raiffeisen bank,64578419,2289
30507,759,Max bank,40699601,1952
30508,760,Czech export bank,1005852,3403
30509,760,Czech export bank,88799416,894
30510,760,Kameron bank,76297777,909
30511,762,Moneta Money Bank,26588875,3895
30512,763,J&T Bank ,9127396,7417
30513,764,Trinity Bank,41232329,2360
30514,766,Air Bank,65254580,7032
30515,767,Raiffeisen bank,91866522,3564
30516,767,Fio bank ,39504963,504
30517,767,Moneta Money Bank,63160019,109
30518,767,Raiffeisen bank,32800996,22
30519,768,Raiffeisen bank,50946819,2814
30523,771,PPF Bank,54412794,214
30524,771,J&T Bank ,28503686,4816
30525,772,PPF Bank,69179099,4225
30526,772,Air Bank,62614697,660
30527,772,Hypotecni bank,50320124,280
30530,775,Trinity Bank,6431270,1168
30531,775,Bank Creditas,6988245,2439
30532,776,Air Bank,44794058,2277
30533,776,UniCredit Bank,45458602,1036
30534,776,PPF Bank,79007082,170
30535,777,Moneta Money Bank,7662755,6412
30536,780,Max bank,72554701,6220
30537,781,Max bank,94061445,2054
30538,782,PPF Bank,82476073,3094
30539,782,Max bank,68542945,2472
30540,783,UniCredit Bank,85706555,3242
30541,784,PPF Bank,47865402,1485
30542,784,Raiffeisen bank,80516755,1215
30543,784,Moneta Money Bank,98420869,109
30544,784,Kameron bank,51943343,701
30545,785,UniCredit Bank,34928149,4335.8
30546,785,J&T Bank ,69687145,7395
30547,786,UniCredit Bank,96078651,4953
30548,786,PPF Bank,47281622,365
30549,787,Moneta Money Bank,43629378,4395
30550,787,Czech export bank,81038975,122
30551,788,Czech export bank,80561762,3096
30552,789,Czech export bank,64140730,2153
30553,789,Czech export bank,84300315,1641
30554,789,Kameron bank,13870329,1522
30555,790,UniCredit Bank,86892044,4335.8
30556,791,J&T Bank ,11072284,3054
30557,792,Kameron bank,75295537,485
30558,792,Kameron bank,50819605,1326
30559,792,UniCredit Bank,90125488,588
30560,793,J&T Bank ,41663390,1212
30561,793,Czech export bank,25394970,204
30562,793,Air Bank,95059883,851
30563,794,Trinity Bank,49722951,1107
30564,794,Air Bank,95150184,907
30565,795,J&T Bank ,39119124,2976
30566,798,J&T Bank ,6413495,2182
30567,800,Bank Creditas,70286303,2203
30568,800,PPF Bank,79600321,299
30569,801,Bank Creditas,28209829,2565
30570,801,UniCredit Bank,60788422,767
30571,802,Max bank,13280040,1876
30572,804,Raiffeisen bank,68166583,2342
30573,804,Kameron bank,77494382,682
30574,805,Trinity Bank,11602461,1424.4
30575,806,Fio bank ,33725094,2298
30576,807,PPF Bank,21882123,12579
30578,808,Fio bank ,95864551,4492
30579,809,Moneta Money Bank,26098048,8298
30580,810,Max bank,99310320,2076
30581,811,Hypotecni bank,22673315,5171.7
30582,812,Bank Creditas,41519075,9128
30583,813,PPF Bank,39089608,2025.7
30584,814,Moneta Money Bank,1200831,1598
30585,814,Raiffeisen bank,15360969,632
30586,815,UniCredit Bank,93358599,1949
30587,816,Czech export bank,35554933,2025.7
30588,816,Fio bank ,67616367,4514
30589,817,Moneta Money Bank,53805935,4605
30590,817,Kameron bank,75855749,8975
30594,820,Fio bank ,12900066,210
30595,820,Kameron bank,81232100,5367
30596,821,Fio bank ,37818032,1436
30597,821,Kameron bank,89886223,651
30598,822,UniCredit Bank,92287319,1784
30599,823,J&T Bank ,43020331,62
30600,823,Hypotecni bank,75077736,1515
30601,823,Kameron bank,51397413,612
30602,824,J&T Bank ,30595302,5406
30603,825,Air Bank,35577237,9235
30604,825,Air Bank,87110560,4423
30605,826,Raiffeisen bank,33696842,4550
30606,826,Air Bank,5275464,866
30607,826,Hypotecni bank,37950855,169
30608,827,Fio bank ,21975636,2260
30609,828,Raiffeisen bank,18580800,8852
30610,829,Max bank,85781967,2120
30611,831,Fio bank ,94460784,2291
30612,832,Moneta Money Bank,30598807,2135
30613,833,Moneta Money Bank,3151357,3462
30614,834,J&T Bank ,48387557,2473
30617,836,Kameron bank,7416719,125
30618,836,UniCredit Bank,12516117,2934
30619,837,Kameron bank,57949954,9250
30620,839,Moneta Money Bank,73115485,4254
30621,840,UniCredit Bank,8011526,4606
30622,841,PPF Bank,1747614,2109
30623,842,PPF Bank,84613001,3278
30624,843,Trinity Bank,10746133,955
30625,843,Hypotecni bank,32156717,128
30626,843,Hypotecni bank,16661399,897
30627,844,Bank Creditas,37441408,1640
30628,844,Moneta Money Bank,24649799,12531
30629,845,PPF Bank,33191889,9651
30630,846,Hypotecni bank,61563986,7795.5
30631,848,Czech export bank,79923873,3400
30632,848,Bank Creditas,72638684,1590
30633,848,Max bank,7052839,1025
30634,850,Trinity Bank,23098129,14811
30635,851,Raiffeisen bank,59494537,2090
30636,851,Moneta Money Bank,75825410,3254
30637,851,PPF Bank,26014739,881
30638,852,Moneta Money Bank,3289789,69
30639,852,Raiffeisen bank,63201045,2013
30640,853,Kameron bank,85631608,4673
30641,853,Fio bank ,71826153,1378
30642,854,Kameron bank,21777671,382
30643,854,Raiffeisen bank,41849011,1105
30644,854,PPF Bank,6306148,2843
30645,854,Czech export bank,54977858,1817
30646,855,Raiffeisen bank,31062770,6608
30647,856,Max bank,71847098,3625
30648,856,Bank Creditas,69347637,571
30649,856,J&T Bank ,45113939,137
30650,856,Raiffeisen bank,66175556,1404
30651,857,Kameron bank,51452183,3019
30652,858,Bank Creditas,28566694,5456
30653,859,Bank Creditas,87632876,463
30654,859,UniCredit Bank,97751479,855
30655,859,Kameron bank,76049786,1657
30656,859,PPF Bank,37609326,955
30657,860,Kameron bank,19660163,8071
30658,861,Bank Creditas,19577122,9105
30659,861,PPF Bank,36303168,478
30660,862,Kameron bank,95404332,3122
30661,863,Max bank,57466894,4433.3
30662,863,J&T Bank ,35133409,6087
30663,864,UniCredit Bank,78955989,3699
30664,865,Fio bank ,38805490,409
30665,865,Czech export bank,20329344,1885
30666,866,Air Bank,81990486,465
30667,866,Trinity Bank,26753026,38
30668,866,J&T Bank ,94022661,504
30669,866,UniCredit Bank,70676672,3844
30670,867,Trinity Bank,96948867,9718
30671,867,Bank Creditas,12128901,2820
30672,867,PPF Bank,10908985,405
30673,868,Bank Creditas,6806827,3239
30674,868,Bank Creditas,2121645,3119
30675,870,Trinity Bank,43178206,4562
30676,871,Czech export bank,96428060,5168
30677,872,Fio bank ,4002279,2762
30678,873,J&T Bank ,22322130,878
30679,873,Fio bank ,57947230,1540
30680,873,Air Bank,91838556,2211
30681,873,Max bank,38070190,2975
30682,874,Air Bank,10270870,1642.3
30683,874,Czech export bank,10934925,1053
30684,874,Bank Creditas,22497678,7025
30685,875,Czech export bank,9408325,3837
30686,876,Czech export bank,8003074,3796
30687,877,Max bank,40519672,2115
30688,877,J&T Bank ,26341355,1513
30689,878,Max bank,24647236,3943
30690,879,UniCredit Bank,22161680,2094
30691,880,Hypotecni bank,69104659,1690.1
30692,880,Czech export bank,25282103,4840
30698,882,J&T Bank ,5837190,3306
30699,883,Moneta Money Bank,72100633,6195
30700,883,Trinity Bank,91641729,1756
30701,883,Fio bank ,20838284,455
30702,884,Kameron bank,15814888,2259
30703,885,Moneta Money Bank,90082960,872
30704,885,Max bank,97141348,2420
30705,886,Kameron bank,44119823,9034
30706,887,Trinity Bank,94832020,3009
30707,888,Kameron bank,42709922,1592
30708,889,Air Bank,22207898,1292
30709,889,PPF Bank,99116205,1965
30710,890,Trinity Bank,66783034,3136
30711,891,UniCredit Bank,68707388,1784
