CUSTOMER_ID,CUSTOMER_NAME,COUNTRY,LOYALTY_TIER,TOTAL_PURCHASE
658,Ananya Brown,UK,Silver,13252
659,Vikram Sharma,Canada,Gold,14391
660,John Taylor,Australia,Gold,11228
661,Michael Wilson,UK,Gold,13084
662,Rajat Verma,Singapore,Platinum,1508
663,Amit Brown,Germany,Gold,13243
664,Rajat Kapoor,Germany,Gold,14340
665,Ananya Verma,Canada,Silver,6819
666,Vikram Verma,Canada,Bronze,5550
667,Rajat Sharma,UK,Platinum,3210
668,Sneha Joshi,India,Bronze,9545
669,John Wilson,Australia,Gold,13428
670,Amit Lewis,USA,Platinum,7042
671,Ananya Sharma,Canada,Silver,6513
672,Michael Lewis,Singapore,Silver,989
673,John Wilson,Canada,Bronze,13373
674,Priya Verma,Canada,Bronze,13019
675,Priya Taylor,USA,Bronze,7916
676,Vikram Singh,USA,Silver,568
677,Rajat Singh,USA,Gold,2972
678,Amit Joshi,UK,Gold,12600
679,Sneha Brown,UK,Bronze,13766
680,Sneha Sharma,Singapore,Gold,1479
681,Sneha Patel,Singapore,Gold,14569
682,Ananya Taylor,USA,Gold,5183
683,Sara Lewis,Germany,Gold,7929
684,Sara Verma,India,Silver,8560
685,Amit Wilson,Germany,Gold,5274
686,Rajat Joshi,USA,Platinum,4304
687,Priya Joshi,India,Platinum,12325
688,John Lewis,Germany,Silver,5445
689,Olivia Sharma,Australia,Gold,10464
690,Rajat Sharma,Canada,Bronze,3826
691,Amit Wilson,Germany,Bronze,8862
692,Olivia Singh,USA,Silver,8543
693,Ananya Brown,Canada,Silver,5666
694,Amit Taylor,USA,Silver,13045
695,Vikram Patel,USA,Platinum,11107
696,Sneha Joshi,UK,Silver,8001
697,Priya Kapoor,USA,Bronze,12681
698,Amit Sharma,UK,Platinum,11322
699,Amit Wilson,Australia,Gold,6208
700,Amit Kapoor,Singapore,Bronze,3578
701,Ananya Patel,UK,Platinum,6190
702,Olivia Joshi,Germany,Platinum,12139
703,Michael Kapoor,USA,Bronze,6872
704,John Lewis,Canada,Gold,3984
705,Sneha Taylor,Canada,Silver,1029
706,Priya Joshi,Germany,Gold,13392
707,Amit Lewis,USA,Bronze,6451
708,Sara Brown,India,Gold,3328
709,John Lewis,Germany,Gold,9755
710,Michael Brown,UK,Platinum,6732
711,Amit Kapoor,UK,Platinum,1899
712,Vikram Kapoor,Singapore,Silver,12098
713,Olivia Taylor,USA,Silver,4482
714,Amit Kapoor,Canada,Gold,9698
715,Ananya Singh,Germany,Bronze,14598
716,John Taylor,Germany,Bronze,11051
717,Amit Joshi,Australia,Bronze,614
718,Amit Joshi,USA,Silver,10452
719,Vikram Singh,Australia,Gold,9485
720,Vikram Taylor,USA,Silver,8941
721,Amit Joshi,Canada,Bronze,5557
722,Sneha Verma,UK,Silver,1582
723,Sneha Brown,Singapore,Bronze,2074
724,Amit Singh,Canada,Bronze,6804
725,Vikram Kapoor,India,Platinum,10282
726,John Kapoor,Canada,Silver,2938
727,Priya Kapoor,UK,Silver,5742
728,Sara Brown,Australia,Gold,13016
729,John Brown,Singapore,Silver,7701
730,John Kapoor,Singapore,Bronze,14081
731,Amit Taylor,USA,Platinum,12335
732,Sneha Lewis,Australia,Gold,8319
733,Michael Brown,India,Silver,2968
734,Michael Wilson,Canada,Bronze,6730
735,Sneha Wilson,Germany,Gold,3288
736,Ananya Sharma,UK,Platinum,2808
737,Olivia Sharma,Singapore,Silver,13073
738,Sara Patel,Singapore,Gold,7297
739,Vikram Lewis,Singapore,Platinum,12340
740,Vikram Singh,Australia,Silver,7231
741,Amit Singh,UK,Platinum,9182
742,Sara Lewis,Australia,Silver,4671
743,Sara Patel,Canada,Platinum,4088
744,Sneha Taylor,Singapore,Gold,8603
745,Vikram Singh,UK,Gold,12692
746,Sara Wilson,Australia,Bronze,12420
747,Sara Lewis,India,Platinum,4962
748,Rajat Brown,UK,Gold,14238
749,Sneha Lewis,Canada,Silver,11502
750,Priya Brown,Germany,Platinum,11120
751,Vikram Taylor,UK,Platinum,6167
752,Priya Brown,Germany,Bronze,6484
753,Olivia Sharma,Australia,Bronze,4180
754,Olivia Taylor,UK,Platinum,11352
755,Michael Taylor,USA,Bronze,14245
756,John Lewis,Australia,Gold,4606
757,Olivia Sharma,USA,Bronze,9784
758,Olivia Joshi,Australia,Gold,14271
759,Michael Wilson,Germany,Platinum,13925
760,Olivia Singh,India,Silver,1246
761,Olivia Sharma,Australia,Platinum,2535
762,Ananya Singh,India,Silver,10771
763,Amit Taylor,USA,Bronze,3415
764,Priya Taylor,USA,Platinum,11384
765,Olivia Verma,Canada,Bronze,3385
766,John Joshi,Australia,Bronze,513
767,Priya Wilson,UK,Bronze,10910
768,Amit Patel,Singapore,Silver,5574
769,Sara Singh,UK,Bronze,5598
770,Ananya Joshi,Australia,Bronze,7676
771,Amit Lewis,Australia,Gold,8795
772,Amit Joshi,USA,Bronze,8548
773,Vikram Sharma,Canada,Bronze,7026
774,Amit Verma,Canada,Silver,8504
775,Rajat Joshi,Germany,Gold,7223
776,Vikram Wilson,Australia,Bronze,10921
777,Amit Taylor,Australia,Silver,5117
778,Olivia Verma,Australia,Silver,13008
779,Priya Joshi,Australia,Bronze,3978
780,Sneha Singh,UK,Platinum,13994
781,Vikram Brown,UK,Bronze,5031
782,Sara Sharma,Australia,Silver,12325
783,Ananya Verma,Singapore,Platinum,6352
784,Sneha Singh,UK,Bronze,14332
785,Ananya Patel,Canada,Gold,10481
786,Vikram Brown,Singapore,Bronze,6515
787,Amit Lewis,Australia,Platinum,14771
788,John Kapoor,Germany,Platinum,7893
789,John Wilson,Singapore,Gold,8794
790,Priya Wilson,USA,Platinum,5789
791,Sneha Sharma,India,Platinum,2619
792,John Singh,Canada,Platinum,4216
793,John Patel,Germany,Platinum,12617
794,John Brown,India,Gold,5317
795,Amit Lewis,Canada,Bronze,7763
796,Sara Joshi,UK,Gold,10867
797,Sara Kapoor,UK,Silver,13304
798,Sara Lewis,Germany,Silver,9811
799,Sara Sharma,Australia,Platinum,2315
800,John Patel,Germany,Silver,7242
801,Sara Sharma,Singapore,Silver,10879
802,Sara Wilson,UK,Platinum,696
803,Amit Patel,UK,Bronze,9184
804,Sara Singh,UK,Silver,13669
805,Michael Joshi,Australia,Platinum,518
806,Priya Brown,Singapore,Bronze,13542
807,Michael Kapoor,UK,Gold,9986
808,Michael Joshi,Germany,Silver,14206
809,Sneha Lewis,Germany,Platinum,5333
810,Sneha Taylor,UK,Gold,12666
811,Rajat Singh,UK,Gold,2970
812,Vikram Brown,India,Platinum,5867
813,John Singh,Australia,Bronze,5265
814,John Brown,Germany,Gold,13232
815,Sara Kapoor,Singapore,Platinum,7328
816,Amit Taylor,Australia,Platinum,13066
817,Michael Sharma,Germany,Bronze,9814
818,Sara Sharma,India,Bronze,4442
819,Priya Singh,Singapore,Bronze,10179
820,Michael Joshi,Singapore,Gold,12616
821,Olivia Joshi,Singapore,Silver,6121
822,Michael Singh,Canada,Platinum,9147
823,Priya Patel,UK,Platinum,7084
824,Amit Verma,UK,Silver,14422
825,Ananya Taylor,USA,Bronze,3999
826,Sara Singh,USA,Bronze,6327
827,Amit Verma,Germany,Silver,8435
828,Olivia Verma,Germany,Platinum,1119
829,Olivia Kapoor,India,Gold,6736
830,Michael Kapoor,Singapore,Silver,10288
831,Amit Taylor,Germany,Silver,4006
832,Ananya Sharma,India,Gold,3373
833,Ananya Kapoor,UK,Bronze,10641
834,Sara Singh,Germany,Silver,6765
835,Michael Singh,Canada,Gold,7996
836,Ananya Lewis,USA,Bronze,8871
837,John Lewis,USA,Gold,10387
838,Priya Lewis,USA,Silver,7097
839,Olivia Joshi,UK,Silver,8521
840,Sneha Sharma,India,Gold,5541
841,Sneha Joshi,Canada,Platinum,1278
842,Michael Kapoor,USA,Platinum,8343
843,Rajat Wilson,Australia,Gold,7622
844,Sneha Lewis,Canada,Bronze,6434
845,Sneha Singh,Canada,Bronze,7158
846,Olivia Sharma,India,Gold,10025
847,John Lewis,Singapore,Gold,12244
848,Olivia Patel,UK,Gold,4153
849,John Joshi,Canada,Gold,3763
850,Priya Kapoor,Germany,Silver,14602
851,Vikram Verma,Canada,Gold,4767
852,John Patel,USA,Gold,7323
853,Sneha Verma,India,Silver,8763
854,Vikram Wilson,USA,Platinum,4477
855,Michael Brown,Canada,Platinum,12979
856,John Brown,Singapore,Platinum,7777
857,Ananya Patel,India,Silver,6046
858,Vikram Lewis,Singapore,Platinum,5877
859,Michael Verma,USA,Silver,5671
860,Michael Lewis,UK,Platinum,11219
861,Sneha Taylor,UK,Silver,7428
862,Sara Singh,Canada,Platinum,876
863,Rajat Taylor,UK,Platinum,8538
864,John Wilson,UK,Silver,2507
865,Ananya Verma,USA,Bronze,1214
866,Olivia Kapoor,Canada,Platinum,6555
867,Olivia Wilson,UK,Bronze,12992
868,Amit Kapoor,Canada,Gold,9709
869,Olivia Sharma,India,Platinum,4984
870,Amit Taylor,Australia,Platinum,7189
871,Michael Singh,USA,Platinum,6228
872,Ananya Taylor,Germany,Bronze,3788
873,Sara Verma,Singapore,Silver,7447
874,Priya Singh,Australia,Bronze,7285
875,Sneha Singh,USA,Silver,13719
876,Michael Verma,Australia,Platinum,3461
877,Olivia Sharma,Australia,Platinum,4696
878,Sara Lewis,Germany,Bronze,10665
879,Sneha Brown,Canada,Bronze,12617
880,Ananya Brown,India,Platinum,3779
881,Sneha Sharma,Germany,Gold,9315
882,Michael Kapoor,USA,Bronze,12532
883,Amit Kapoor,Canada,Silver,4048
884,Sara Verma,Singapore,Gold,9013
885,Olivia Kapoor,UK,Gold,13144
886,Olivia Joshi,UK,Platinum,12249
887,Priya Verma,Singapore,Silver,9055
888,Michael Singh,Australia,Platinum,1921
889,Priya Sharma,India,Silver,2781
890,Sneha Verma,Germany,Silver,4135
891,Ananya Taylor,UK,Gold,4793
892,Priya Wilson,Singapore,Silver,9010
893,Olivia Wilson,Singapore,Bronze,5528
894,Michael Patel,Canada,Platinum,4237
895,Ananya Sharma,USA,Silver,4559
896,Amit Verma,USA,Gold,6888
897,Vikram Kapoor,Germany,Gold,5619
898,John Lewis,UK,Gold,9072
899,John Wilson,Germany,Platinum,12351
900,Vikram Kapoor,UK,Bronze,698
901,Ananya Wilson,Canada,Silver,12975
902,Amit Brown,India,Gold,13446
903,Vikram Wilson,Germany,Bronze,14197
904,Priya Kapoor,Canada,Silver,8191
905,Michael Kapoor,Australia,Platinum,7963
906,Priya Lewis,UK,Gold,5561
907,Sara Patel,India,Bronze,11522
908,Priya Kapoor,Germany,Platinum,9818
909,Sara Brown,India,Gold,11811
910,Michael Kapoor,UK,Platinum,6869
911,Michael Wilson,India,Silver,14009
912,Amit Taylor,USA,Silver,9607
913,John Lewis,UK,Gold,3574
914,Amit Patel,Singapore,Silver,3337
915,Michael Singh,Australia,Bronze,1902
916,John Brown,Germany,Gold,1960
917,Priya Joshi,Australia,Silver,5691
918,Priya Verma,Germany,Gold,2869
919,Rajat Verma,UK,Platinum,9632
920,Sneha Wilson,UK,Platinum,5532
921,Amit Singh,UK,Bronze,9106
922,Rajat Verma,USA,Silver,2702
923,Michael Joshi,Singapore,Bronze,3245
924,Rajat Wilson,Australia,Platinum,1822
925,John Verma,UK,Bronze,1837
926,Sneha Brown,Singapore,Silver,13691
927,Ananya Wilson,USA,Silver,977
928,Amit Verma,Singapore,Platinum,14762
929,Sneha Kapoor,Germany,Silver,3658
930,John Brown,Singapore,Bronze,4154
931,Ananya Wilson,Australia,Platinum,6932
932,Vikram Joshi,Australia,Silver,3998
933,Ananya Sharma,Australia,Silver,6257
934,Sara Taylor,Germany,Gold,1572
935,Ananya Patel,Singapore,Gold,2655
936,Michael Sharma,Germany,Platinum,2026
937,Amit Lewis,Australia,Platinum,12130
938,Rajat Wilson,Germany,Platinum,6203
939,John Kapoor,USA,Platinum,9398
940,Michael Verma,USA,Bronze,3717
941,Sara Verma,Canada,Gold,12307
942,Amit Wilson,Australia,Bronze,3341
943,Ananya Brown,USA,Bronze,2796
944,Sneha Patel,USA,Platinum,5241
945,Sara Brown,India,Platinum,12507
946,John Lewis,Singapore,Gold,3331
947,Sara Patel,India,Silver,14675
948,Michael Singh,Singapore,Silver,11343
949,Michael Singh,India,Bronze,5902
950,Ananya Singh,Singapore,Gold,11948
951,Sneha Kapoor,UK,Gold,7464
952,Michael Wilson,Singapore,Silver,8161
953,Vikram Brown,Germany,Platinum,3490
954,Olivia Taylor,Canada,Bronze,8486
955,Sara Patel,Australia,Gold,6849
956,Sara Brown,Australia,Platinum,3320
957,Vikram Brown,UK,Bronze,2909
958,Sara Taylor,Singapore,Gold,10409
959,Sara Singh,Australia,Gold,10209
960,Vikram Kapoor,Singapore,Platinum,3054
961,Rajat Kapoor,UK,Silver,14512
962,Rajat Brown,UK,Bronze,6503
963,Ananya Wilson,UK,Silver,3602
964,John Verma,Germany,Bronze,6960
965,Sara Wilson,Germany,Bronze,6416
966,Sneha Joshi,Singapore,Silver,6061
967,Rajat Brown,Singapore,Gold,9327
968,Rajat Joshi,Germany,Platinum,5435
969,Sneha Patel,Australia,Platinum,4448
970,Amit Kapoor,UK,Silver,5580
971,Rajat Brown,USA,Platinum,10172
972,Priya Verma,Singapore,Silver,10624
973,Amit Patel,Germany,Gold,3780
974,John Taylor,Canada,Bronze,9051
975,Michael Kapoor,Canada,Gold,8238
976,Sneha Kapoor,Australia,Platinum,4606
977,Amit Lewis,Germany,Gold,5116
978,Amit Joshi,Australia,Platinum,6196
979,John Verma,India,Silver,1317
980,Rajat Patel,Singapore,Gold,12069
981,John Sharma,USA,Platinum,11470
982,Vikram Singh,Singapore,Platinum,12311
983,Sneha Sharma,Singapore,Gold,729
984,Vikram Lewis,Germany,Bronze,11440
985,Olivia Lewis,Germany,Gold,13476
986,John Joshi,USA,Bronze,5554
987,Sara Brown,Canada,Bronze,4585
988,Michael Taylor,USA,Silver,6436
989,Amit Verma,Canada,Bronze,3758
990,Vikram Patel,Canada,Bronze,8893
991,Sneha Joshi,Australia,Gold,11908
992,Olivia Singh,Singapore,Platinum,13699
993,Amit Taylor,USA,Silver,12619
994,John Lewis,Germany,Gold,13860
995,Olivia Singh,Canada,Silver,11861
996,Amit Kapoor,USA,Platinum,6956
997,Michael Taylor,Singapore,Silver,4565
998,Vikram Kapoor,UK,Silver,11115
999,Olivia Wilson,India,Bronze,5462
1000,Ananya Lewis,Singapore,Silver,8898
1001,John Singh,India,Bronze,9129
1002,Rajat Lewis,India,Platinum,7213
1003,Rajat Wilson,Australia,Platinum,4160
1004,Priya Singh,UK,Silver,7181
1005,Michael Taylor,UK,Gold,6050
1006,Michael Taylor,Canada,Platinum,13188
1007,John Singh,UK,Silver,14236
1008,Amit Lewis,India,Gold,10754
1009,Michael Taylor,USA,Silver,8882
1010,Amit Brown,Australia,Bronze,4730
1011,Priya Sharma,UK,Silver,4637
1012,Amit Kapoor,India,Bronze,2442
1013,Ananya Patel,Australia,Platinum,12154
1014,Sneha Sharma,Germany,Gold,13405
1015,Sneha Verma,India,Gold,13259
1016,Olivia Patel,UK,Platinum,6929
1017,Michael Taylor,India,Silver,2357
1018,Sneha Verma,Singapore,Platinum,11278
1019,Ananya Brown,Canada,Gold,731
1020,Priya Lewis,Germany,Gold,1017
1021,John Taylor,USA,Platinum,1180
1022,Olivia Verma,Germany,Platinum,1670
1023,Ananya Singh,India,Silver,6466
1024,Amit Wilson,Germany,Silver,9570
1025,Ananya Wilson,USA,Bronze,10923
1026,Michael Sharma,Singapore,Silver,6456
1027,Sara Sharma,Canada,Platinum,12757
1028,Priya Sharma,USA,Bronze,5710
1029,Vikram Verma,USA,Platinum,926
1030,Olivia Patel,USA,Bronze,11139
1031,John Verma,Germany,Platinum,10479
1032,Priya Lewis,Singapore,Platinum,4914
1033,Priya Kapoor,Canada,Gold,12638
1034,Amit Kapoor,Singapore,Gold,2747
1035,Michael Kapoor,Germany,Silver,13618
1036,Sara Sharma,Canada,Silver,7714
1037,Rajat Patel,Germany,Silver,9168
1038,Amit Sharma,Germany,Silver,12377
1039,Olivia Lewis,UK,Silver,11650
1040,Olivia Patel,Singapore,Platinum,5099
1041,John Verma,USA,Silver,3545
1042,Michael Wilson,Australia,Gold,14123
1043,John Singh,USA,Silver,9336
1044,Vikram Wilson,Australia,Silver,12775
1045,Sneha Brown,Canada,Gold,3947
1046,Priya Taylor,Germany,Platinum,7285
1047,Michael Brown,Singapore,Bronze,13488
1048,Michael Lewis,USA,Silver,1490
1049,Olivia Joshi,Australia,Bronze,12421
1050,Priya Joshi,India,Bronze,10720
1051,John Verma,India,Silver,13702
1052,Priya Wilson,UK,Silver,6526
1053,Ananya Lewis,Germany,Silver,11980
1054,Michael Verma,Canada,Bronze,3317
1055,Vikram Joshi,Germany,Gold,3443
1056,Michael Brown,Singapore,Platinum,11329
1057,Olivia Patel,USA,Bronze,5095
1058,Sneha Patel,India,Platinum,7762
1059,Michael Taylor,Singapore,Bronze,6287
1060,Olivia Sharma,UK,Platinum,1062
1061,John Lewis,Canada,Gold,5716
1062,Priya Joshi,Germany,Silver,1969
1063,Ananya Sharma,Singapore,Bronze,11925
1064,Sara Wilson,Singapore,Bronze,5425
1065,Rajat Wilson,Singapore,Bronze,12304
1066,Rajat Wilson,Singapore,Silver,10781
1067,John Singh,Canada,Silver,3757
1068,Priya Patel,Canada,Gold,3339
1069,Sneha Kapoor,Australia,Bronze,7824
1070,Michael Patel,Singapore,Gold,6400
1071,Sara Verma,India,Gold,2668
1072,Ananya Lewis,UK,Gold,631
1073,Priya Kapoor,Germany,Bronze,14632
1074,Olivia Kapoor,Singapore,Gold,5474
1075,Olivia Singh,Australia,Bronze,4850
1076,Ananya Brown,Singapore,Gold,2828
1077,Sneha Patel,UK,Silver,6897
1078,Olivia Verma,USA,Platinum,2598
1079,Olivia Singh,UK,Bronze,667
1080,Priya Joshi,UK,Bronze,6537
1081,Vikram Sharma,Germany,Bronze,3284
1082,John Singh,UK,Platinum,11767
1083,Sneha Patel,Australia,Gold,4577
1084,Olivia Taylor,India,Silver,3636
1085,Sneha Wilson,Canada,Silver,11402
1086,Olivia Verma,Canada,Silver,5357
1087,Vikram Wilson,Germany,Platinum,12161
1088,Olivia Taylor,Germany,Bronze,8279
1089,Sara Kapoor,USA,Bronze,8423
1090,Rajat Patel,UK,Gold,4893
1091,John Taylor,India,Gold,6199
1092,Sara Wilson,USA,Silver,7374
1093,Priya Joshi,Australia,Silver,14475
1094,Ananya Sharma,India,Platinum,2251
1095,Michael Joshi,Singapore,Bronze,9691
1096,John Brown,Canada,Platinum,6659
1097,Sneha Singh,Germany,Silver,14607
1098,Michael Sharma,UK,Gold,6903
1099,Sneha Sharma,Australia,Silver,3092
1100,Ananya Brown,India,Gold,9765
1101,Ananya Taylor,USA,Gold,11980
1102,Olivia Kapoor,Germany,Gold,11377
1103,Ananya Patel,Germany,Gold,11806
1104,Sara Lewis,Australia,Platinum,12870
1105,Michael Kapoor,Canada,Bronze,8671
1106,Vikram Patel,India,Silver,6202
1107,John Verma,Singapore,Bronze,10414
1108,Sneha Brown,USA,Silver,3159
1109,Sara Verma,Canada,Gold,13019
1110,Ananya Kapoor,Germany,Platinum,9285
1111,Michael Joshi,UK,Platinum,6229
1112,Rajat Sharma,USA,Silver,7072
1113,Michael Joshi,UK,Gold,7755
1114,Olivia Joshi,USA,Gold,5069
1115,Michael Joshi,Canada,Bronze,10234
1116,Amit Singh,Australia,Platinum,4473
1117,Rajat Taylor,India,Gold,4647
1118,Amit Patel,India,Silver,11595
1119,Priya Wilson,Australia,Gold,7936
1120,Ananya Brown,USA,Bronze,3608
1121,Olivia Kapoor,Singapore,Gold,11761
1122,Ananya Lewis,Germany,Silver,12155
1123,Sara Lewis,Australia,Platinum,1800
1124,John Patel,Canada,Gold,7652
1125,Sara Patel,Germany,Gold,9164
1126,Sneha Verma,Singapore,Bronze,13500
1127,Olivia Singh,UK,Platinum,13594
1128,Rajat Sharma,India,Silver,7464
1129,Sneha Verma,Canada,Silver,7210
1130,John Joshi,Germany,Gold,2205
1131,Sneha Verma,Canada,Platinum,5290
1132,Sneha Taylor,Australia,Gold,1622
1133,Sara Lewis,UK,Silver,4150
1134,Sneha Kapoor,USA,Gold,11924
1135,Rajat Singh,Canada,Bronze,10513
1136,Sara Joshi,Australia,Silver,6499
1137,Priya Singh,Germany,Bronze,3643
1138,John Brown,USA,Silver,11890
1139,Sara Brown,India,Bronze,10855
1140,Ananya Kapoor,India,Platinum,3833
1141,Vikram Taylor,India,Silver,3085
1142,Amit Brown,UK,Gold,5937
1143,Vikram Patel,USA,Bronze,12522
1144,Sneha Singh,India,Bronze,4075
1145,Sneha Taylor,Germany,Platinum,3406
1146,Rajat Singh,Germany,Gold,1802
1147,Vikram Patel,UK,Bronze,12946
1148,Michael Verma,UK,Gold,13847
1149,Rajat Brown,Singapore,Platinum,3611
1150,John Lewis,USA,Platinum,4934
1151,Michael Patel,Singapore,Platinum,12788
1152,Vikram Joshi,USA,Platinum,2794
1153,Michael Kapoor,Germany,Silver,4295
1154,Amit Patel,India,Platinum,1419
1155,Rajat Taylor,USA,Platinum,1123
1156,John Verma,UK,Platinum,2011
1157,Sara Sharma,USA,Silver,9262
1158,Ananya Verma,UK,Bronze,3690
1159,Rajat Singh,Germany,Platinum,3517
1160,Sara Singh,Australia,Platinum,2431
1161,Rajat Verma,Singapore,Bronze,13709
1162,Priya Joshi,UK,Silver,2985
1163,Sara Brown,India,Silver,11568
1164,Vikram Taylor,Canada,Bronze,8409
1165,John Verma,USA,Platinum,13200
1166,Michael Verma,India,Gold,9873
1167,Michael Wilson,Australia,Gold,8105
1168,Ananya Taylor,USA,Bronze,1460
1169,Olivia Sharma,Australia,Gold,12332
1170,Amit Brown,Germany,Gold,14260
1171,Olivia Verma,USA,Platinum,3848
1172,Amit Kapoor,Australia,Platinum,9188
1173,Sneha Singh,India,Gold,10077
1174,Olivia Brown,Singapore,Gold,8951
1175,Rajat Patel,USA,Silver,6751
1176,Vikram Taylor,USA,Gold,10568
1177,Amit Kapoor,Singapore,Platinum,11040
1178,Sara Patel,Singapore,Silver,10746
1179,Vikram Singh,UK,Bronze,1487
1180,Sara Joshi,Singapore,Silver,7544
1181,Sara Joshi,Germany,Platinum,4274
1182,Amit Joshi,USA,Silver,8452
1183,Amit Singh,UK,Bronze,13195
1184,Michael Sharma,UK,Silver,11948
1185,Olivia Lewis,Australia,Gold,5298
1186,Sara Wilson,USA,Silver,1858
1187,Ananya Lewis,UK,Silver,14276
1188,Ananya Joshi,India,Gold,9675
1189,Priya Brown,UK,Platinum,10183
1190,Sara Verma,USA,Platinum,2245
1191,Priya Brown,Australia,Silver,8803
1192,Olivia Brown,Germany,Bronze,13912
1193,Priya Lewis,USA,Silver,13177
1194,Ananya Kapoor,Canada,Gold,6480
1195,Michael Singh,Australia,Silver,11394
1196,Olivia Taylor,Germany,Gold,11249
1197,Michael Kapoor,Canada,Gold,9265
1198,John Wilson,UK,Platinum,13870
1199,John Lewis,Australia,Silver,9425
1200,Sneha Taylor,USA,Platinum,8220
1201,Sneha Verma,India,Gold,13092
1202,Ananya Joshi,Australia,Bronze,7080
1203,John Verma,Australia,Gold,524
1204,Amit Lewis,Australia,Gold,5628
1205,Sara Joshi,UK,Platinum,6547
1206,Priya Lewis,UK,Bronze,2160
1207,Priya Wilson,Germany,Bronze,9684
1208,Vikram Patel,UK,Bronze,12270
1209,Sneha Verma,India,Platinum,1384
1210,Olivia Lewis,Germany,Silver,11135
1211,Rajat Patel,Germany,Gold,6126
1212,Vikram Kapoor,India,Bronze,3498
1213,Sneha Wilson,Canada,Gold,5576
1214,Priya Brown,USA,Silver,5778
1215,Priya Patel,Canada,Bronze,12255
1216,Olivia Kapoor,Australia,Platinum,6405
1217,Sneha Wilson,Singapore,Gold,1368
1218,Michael Sharma,Australia,Bronze,13012
1219,Sara Singh,Australia,Gold,12528
